T,o,h,l,c,v
1630449000000.0,46856.6015625,46921.8984375,46744.6015625,46900.1015625,365.3958740234375
1630449900000.0,46900.1,47105.0,46900.1,47088.8,269.02660000000003
1630450800000.0,47091.4,47237.9,46993.0,47194.9,375.90127
1630451700000.0,47194.9,47210.9,47100.7,47184.8,272.80937
1630452600000.0,47184.8,47345.0,47181.6,47248.3,297.73953
1630453500000.0,47248.3,47278.8,47100.0,47100.9,296.07876
1630454400000.0,47100.9,47321.4,46851.0,47023.1,785.4358
1630455300000.0,47023.1,47136.0,46900.0,47040.2,474.08029999999997
1630456200000.0,47040.2,47049.0,46873.1,46919.9,334.57774
1630457100000.0,46919.9,46926.7,46700.0,46754.7,772.9277
1630458000000.0,46754.7,46834.2,46560.0,46580.9,1090.7667
1630458900000.0,46580.9,46672.9,46512.0,46651.8,462.4301
1630459800000.0,46654.6,46746.7,46550.0,46702.6,344.04653
1630460700000.0,46702.6,46884.4,46683.1,46859.9,512.5826
1630461600000.0,46859.9,46933.3,46768.0,46812.4,304.46124
1630462500000.0,46812.4,47000.0,46731.4,46997.2,418.17219
1630463400000.0,46997.2,47091.2,46935.6,46960.0,398.1715
1630464300000.0,46960.0,46988.3,46838.0,46877.9,255.86262
1630465200000.0,46877.9,46918.4,46764.5,46893.0,212.19931
1630466100000.0,46893.0,46933.3,46735.4,46768.3,217.59206
1630467000000.0,46768.3,46835.6,46688.0,46789.4,289.20745
1630467900000.0,46789.4,47052.9,46786.8,47043.7,256.46663
1630468800000.0,47043.7,47250.0,46969.6,47241.8,380.8621
1630469700000.0,47238.6,47250.0,47093.5,47119.4,430.25157
1630470600000.0,47117.5,47222.2,47005.7,47095.9,254.12715
1630471500000.0,47095.9,47159.9,47052.6,47153.4,211.07757
1630472400000.0,47153.4,47345.0,47089.1,47325.7,370.9528
1630473300000.0,47325.7,47416.6,47191.3,47250.0,528.3902
1630474200000.0,47249.9,47459.3,47183.1,47399.1,527.7196
1630475100000.0,47399.1,47473.3,47350.8,47424.3,495.81419999999997
1630476000000.0,47424.3,47470.8,47345.6,47383.4,400.1875
1630476900000.0,47383.4,47383.4,47273.8,47293.1,399.28860000000003
1630477800000.0,47293.1,47315.3,47180.0,47274.0,385.95923
1630478700000.0,47273.9,47444.0,47269.2,47306.3,364.4212
1630479600000.0,47308.5,47419.8,47285.7,47369.2,301.82113
1630480500000.0,47369.2,47439.0,47283.4,47286.0,320.4701
1630481400000.0,47286.0,47286.0,47111.1,47179.4,454.50396
1630482300000.0,47179.4,47220.0,47090.3,47171.0,379.5016
1630483200000.0,47171.0,47350.0,47111.3,47309.8,310.7469
1630484100000.0,47309.8,47413.9,47201.0,47210.8,370.31781
1630485000000.0,47211.8,47365.4,47142.3,47147.3,402.8369
1630485900000.0,47147.3,47388.0,47144.2,47347.1,458.3269
1630486800000.0,47347.1,47550.0,47314.0,47433.2,653.37272
1630487700000.0,47433.2,47647.0,47413.2,47609.0,731.3851
1630488600000.0,47609.1,47648.0,47485.1,47574.7,578.0948000000001
1630489500000.0,47574.69921875,47698.0,47504.69921875,47644.30078125,778.7506103515625
1630490400000.0,47644.30078125,47713.6015625,47574.3984375,47692.69921875,641.3259887695312
1630491300000.0,47692.69921875,47700.0,47629.30078125,47678.6015625,350.3175048828125
1630492200000.0,47678.5,47751.4,47651.6,47670.6,414.13419999999996
1630493100000.0,47670.6,47679.9,47504.8,47515.7,342.40158
1630494000000.0,47515.7,47616.3,47514.5,47563.9,323.20513
1630494900000.0,47562.4,47770.0,47562.4,47674.2,515.2177
1630495800000.0,47674.2,47710.0,47612.8,47625.2,283.67627
1630496700000.0,47629.0,47750.0,47612.9,47713.3,458.2972
1630497600000.0,47713.3,47829.4,47564.4,47658.5,558.5298
1630498500000.0,47658.5,47836.7,47658.5,47783.0,536.8484
1630499400000.0,47783.0,47820.0,47700.0,47709.7,398.1384
1630500300000.0,47710.6,47761.4,47700.0,47707.0,265.5773
1630501200000.0,47707.0,47788.0,47569.7,47591.8,451.0972
1630502100000.0,47591.8,47646.5,47308.2,47479.0,800.1383
1630503000000.0,47479.0,47620.3,47479.0,47516.6,390.8524
1630503900000.0,47519.1,47591.6,47425.7,47468.1,347.0788
1630504800000.0,47468.1,47512.8,47363.8,47466.4,407.7798
1630505700000.0,47466.4,47595.5,47452.5,47544.8,453.5095
1630506600000.0,47544.8,47663.4,47400.0,47433.9,389.2421
1630507500000.0,47433.9,47433.9,47252.0,47275.8,432.8443
1630508400000.0,47275.8,47383.6,47275.8,47325.0,281.61039999999997
1630509300000.0,47325.0,47419.8,47325.0,47363.9,380.0052
1630510200000.0,47363.9,47510.2,47320.0,47409.4,360.535
1630511100000.0,47409.4,47512.0,47401.6,47488.5,324.13530000000003
1630512000000.0,47488.5,47562.0,47472.9,47507.8,547.3466999999999
1630512900000.0,47507.8,47592.6,47386.7,47450.1,417.0194
1630513800000.0,47450.1,48333.0,47432.8,48255.8,2386.1924
1630514700000.0,48255.8,48595.1,48255.2,48473.6,1836.5538000000001
1630515600000.0,48473.6,48630.0,48317.5,48536.1,1046.3744
1630516500000.0,48536.1,48888.0,48536.1,48839.3,1314.4961
1630517400000.0,48839.3,48899.9,48681.5,48810.0,861.215
1630518300000.0,48810.0,49156.0,48679.9,48730.0,2401.439
1630519200000.0,48730.0,48859.1,48730.0,48837.6,415.8234
1630520100000.0,48837.6,48906.3,48711.0,48712.0,482.6882
1630521000000.0,48712.0,48777.8,48643.2,48760.0,556.9609
1630521900000.0,48760.0,48760.0,48631.7,48659.3,427.33459999999997
1630522800000.0,48659.3,48689.7,48444.0,48469.2,674.0005
1630523700000.0,48469.2,48535.8,48387.2,48427.7,717.3403000000001
1630524600000.0,48427.7,48430.7,48000.0,48173.5,1200.8625
1630525500000.0,48173.5,48270.0,48132.6,48150.0,563.9539
1630526400000.0,48147.3,48300.9,48096.7,48286.8,658.47403
1630527300000.0,48286.8,48336.5,48200.0,48327.6,326.16349
1630528200000.0,48327.6,48330.0,48211.4,48244.8,174.16006
1630529100000.0,48244.8,48303.7,48209.1,48252.1,224.55311
1630530000000.0,48252.1,48339.3,48234.3,48338.1,216.93251
1630530900000.0,48338.1,48462.0,48311.8,48400.1,347.46139
1630531800000.0,48400.1,48515.7,48302.0,48313.5,397.37945
1630532700000.0,48313.5,48448.2,48254.3,48431.0,687.69537
1630533600000.0,48431.0,48758.3,48414.7,48731.7,633.6963
1630534500000.0,48731.7,48740.0,48523.2,48579.1,339.7346
1630535400000.0,48579.1,48583.4,48261.4,48435.3,502.42470000000003
1630536300000.0,48435.3,48522.3,48340.9,48407.4,214.46194
1630537200000.0,48407.4,48656.4,48392.0,48587.3,286.8154
1630538100000.0,48587.3,48664.0,48494.2,48648.4,489.0279
1630539000000.0,48648.4,48686.9,48451.8,48574.8,304.80027
1630539900000.0,48574.8,48873.9,48573.5,48810.5,526.6195
1630540800000.0,48810.5,48978.0,48584.1,48874.0,878.9979
1630541700000.0,48874.0,48949.7,48775.4,48783.7,430.36199999999997
1630542600000.0,48783.7,48892.7,48755.9,48823.0,346.73809
1630543500000.0,48823.0,48835.0,48688.5,48785.2,453.5887
1630544400000.0,48785.2,48822.4,48667.4,48727.2,444.325
1630545300000.0,48727.2,49045.7,48679.4,49025.4,658.1245
1630546200000.0,49021.8,49562.9,49021.7,49550.0,2000.0492
1630547100000.0,49550.7,49800.0,49537.9,49708.1,1450.5799
1630548000000.0,49708.1,49787.3,49565.8,49785.0,846.9953
1630548900000.0,49785.0,49830.7,49621.1,49761.5,796.9895
1630549800000.0,49761.5,49870.0,49630.9,49633.0,623.0264999999999
1630550700000.0,49634.5,49716.3,49566.6,49570.4,434.1825
1630551600000.0,49570.4,49678.1,49554.0,49657.1,399.7284
1630552500000.0,49657.1,49683.2,49560.0,49565.1,500.4183
1630553400000.0,49565.1015625,49659.8984375,49551.0,49600.0,424.6036071777344
1630554300000.0,49600.0,49645.0,49551.0,49561.2,339.53857
1630555200000.0,49557.9,49622.0,49369.4,49474.1,754.9991
1630556100000.0,49474.1,49476.6,49303.5,49362.0,417.5949
1630557000000.0,49362.0,49481.9,49362.0,49392.4,396.6535
1630557900000.0,49394.1,49437.8,49354.8,49382.6,280.5186
1630558800000.0,49382.6,49607.0,49353.0,49607.0,394.0157
1630559700000.0,49607.0,49697.0,49519.5,49531.3,438.4298
1630560600000.0,49531.3,49616.8,49478.7,49531.2,341.8372
1630561500000.0,49531.2,49600.0,49385.9,49449.1,361.89986
1630562400000.0,49449.1,49637.6,49414.8,49627.7,345.03316
1630563300000.0,49627.7,49711.0,49561.2,49681.7,457.6451
1630564200000.0,49681.7,49794.7,49606.1,49782.3,483.9482
1630565100000.0,49782.3,50000.0,49704.8,49953.9,1842.2060000000001
1630566000000.0,49953.9,50232.4,49941.0,50217.4,2145.1877
1630566900000.0,50217.4,50450.0,50090.5,50215.4,1407.7634
1630567800000.0,50215.4,50215.5,49917.6,49917.6,956.9267
1630568700000.0,49917.6,49975.0,49640.2,49846.3,1238.1818
1630569600000.0,49846.3,49953.1,49736.8,49858.5,619.3687
1630570500000.0,49858.5,50099.8,49858.5,50098.4,546.9992
1630571400000.0,50098.4,50175.0,49990.0,50158.4,574.45129
1630572300000.0,50160.0,50199.0,50010.1,50089.3,492.5842
1630573200000.0,50089.3,50121.0,49795.0,49828.6,697.9149
1630574100000.0,49828.8,50000.0,49659.0,49775.4,795.0400999999999
1630575000000.0,49775.3,49931.4,49683.7,49710.5,900.271
1630575900000.0,49710.5,49832.2,49691.7,49819.3,345.1682
1630576800000.0,49819.3,49885.8,49715.0,49849.9,444.0899
1630577700000.0,49849.9,49849.9,49733.0,49800.0,305.39384
1630578600000.0,49800.0,50040.0,49772.1,49931.8,689.2184
1630579500000.0,49931.8,50080.0,49931.7,50026.1,458.02
1630580400000.0,50026.1,50030.0,49849.0,49854.5,468.5347
1630581300000.0,49854.5,49952.8,49810.0,49952.0,310.46608
1630582200000.0,49952.0,50080.0,49901.6,50058.4,421.27076999999997
1630583100000.0,50060.9,50151.2,50023.9,50072.6,554.5108
1630584000000.0,50072.6,50200.4,50029.1,50115.0,668.4004
1630584900000.0,50115.0,50200.0,49960.8,50041.7,595.767
1630585800000.0,50041.7,50049.7,49853.1,49936.5,464.1871
1630586700000.0,49936.5,50029.2,49850.0,50010.0,408.67354
1630587600000.0,50010.0,50077.6,49945.6,50042.4,426.2265
1630588500000.0,50042.4,50150.0,50024.3,50148.0,367.8553
1630589400000.0,50148.0,50180.0,50040.4,50047.4,412.183
1630590300000.0,50047.4,50139.8,50047.4,50108.4,494.68039999999996
1630591200000.0,50108.3984375,50450.1015625,49840.0,50237.69921875,2244.01025390625
1630592100000.0,50237.69921875,50242.0,49876.5,49996.6015625,794.8613891601562
1630593000000.0,49996.6015625,49996.6015625,49500.80078125,49570.0,1143.9267578125
1630593900000.0,49568.80078125,49720.5,49400.0,49530.0,1254.1065673828125
1630594800000.0,49530.0,49643.0,49244.30078125,49570.80078125,1104.4847412109375
1630595700000.0,49570.80078125,49750.0,49512.5,49671.8984375,486.95819091796875
1630596600000.0,49671.19921875,49717.0,49557.5,49612.1015625,560.518310546875
1630597500000.0,49612.1015625,49741.6015625,49531.6015625,49540.69921875,547.8212280273438
1630598400000.0,49540.69921875,49680.0,49403.0,49670.0,678.5946044921875
1630599300000.0,49670.0,49744.80078125,49646.1015625,49678.19921875,343.23638916015625
1630600200000.0,49678.19921875,49678.19921875,49539.8984375,49550.0,313.5469970703125
1630601100000.0,49550.0,49640.0,49538.3984375,49594.6015625,292.0238037109375
1630602000000.0,49594.6015625,49608.5,49465.3984375,49500.0,332.2166748046875
1630602900000.0,49500.0,49555.0,49411.80078125,49490.6015625,387.7140197753906
1630603800000.0,49491.0,49546.8984375,49403.0,49420.0,331.35504150390625
1630604700000.0,49420.0,49556.19921875,49270.0,49520.8984375,651.775390625
1630605600000.0,49521.0,49578.69921875,49412.30078125,49448.69921875,385.4010925292969
1630606500000.0,49448.69921875,49467.8984375,49186.0,49247.30078125,737.7783813476562
1630607400000.0,49247.30078125,49377.6015625,49191.1015625,49327.80078125,301.4546203613281
1630608300000.0,49327.80078125,49375.6015625,49276.0,49372.0,240.53558349609375
1630609200000.0,49373.30078125,49430.5,49301.0,49430.5,196.83291625976562
1630610100000.0,49430.5,49440.30078125,49350.0,49382.80078125,180.15928649902344
1630611000000.0,49382.80078125,49419.69921875,49325.0,49340.6015625,223.9770965576172
1630611900000.0,49340.6015625,49387.3984375,49238.80078125,49340.1015625,237.20068359375
1630612800000.0,49340.1015625,49594.8984375,49272.19921875,49509.30078125,373.6241760253906
1630613700000.0,49509.30078125,49566.30078125,49409.30078125,49541.80078125,248.1292266845703
1630614600000.0,49541.80078125,49653.0,49499.19921875,49505.30078125,325.4240417480469
1630615500000.0,49505.30078125,49608.6015625,49485.3984375,49541.8984375,209.7972869873047
1630616400000.0,49541.9,49614.7,49524.3,49575.8,270.3386
1630617300000.0,49575.8,49584.9,49511.8,49541.1,234.50161
1630618200000.0,49541.1,49670.9,49510.3,49664.6,230.3896
1630619100000.0,49664.6,49841.4,49652.0,49808.4,487.1468
1630620000000.0,49808.4,49816.6,49671.6,49700.2,316.6914
1630620900000.0,49700.2,49775.3,49609.0,49619.0,266.08211
1630621800000.0,49619.0,49740.0,49619.0,49725.9,228.76461
1630622700000.0,49725.9,49741.1,49678.1,49683.3,209.30102
1630623600000.0,49683.30078125,49693.80078125,49521.19921875,49539.19921875,269.5613098144531
1630624500000.0,49539.19921875,49561.19921875,49270.8984375,49291.30078125,374.5779113769531
1630625400000.0,49291.30078125,49374.3984375,49224.8984375,49281.1015625,417.8836975097656
1630626300000.0,49281.1015625,49366.30078125,49234.30078125,49246.6015625,225.69924926757812
1630627200000.0,49246.6015625,49373.8984375,49180.0,49372.0,367.95361328125
1630628100000.0,49372.0,49375.0,49213.69921875,49288.1015625,319.2184143066406
1630629000000.0,49288.1015625,49290.6015625,48500.0,48600.0,1769.1038818359375
1630629900000.0,48595.30078125,48723.0,48500.0,48570.3984375,823.51708984375
1630630800000.0,48570.3984375,48703.3984375,48527.30078125,48560.0,624.0159912109375
1630631700000.0,48560.0,48638.8984375,48377.0,48462.30078125,807.2662963867188
1630632600000.0,48464.69921875,48636.6015625,48316.80078125,48536.5,669.4647827148438
1630633500000.0,48536.5,48631.8984375,48520.8984375,48547.1015625,368.41790771484375
1630634400000.0,48547.1015625,48700.0,48502.0,48687.5,432.4151916503906
1630635300000.0,48687.5,49096.69921875,48661.0,48880.30078125,865.7584838867188
1630636200000.0,48880.3,48917.1,48789.5,48887.1,362.53512
1630637100000.0,48887.1,48999.0,48834.8,48970.0,348.7213
1630638000000.0,48970.0,49123.9,48920.2,49021.7,361.1874
1630638900000.0,49021.7,49025.4,48952.3,48978.0,289.44115999999997
1630639800000.0,48978.0,49205.5,48978.0,49191.7,318.76762
1630640700000.0,49191.7,49500.0,49190.0,49476.8,609.0568
1630641600000.0,49476.8,49587.3,49375.2,49518.4,720.37571
1630642500000.0,49518.3984375,49580.19921875,49474.6015625,49480.19921875,417.64410400390625
1630643400000.0,49480.19921875,49640.8984375,49476.80078125,49606.6015625,451.2366943359375
1630644300000.0,49606.6,49755.0,49606.6,49707.2,501.77252
1630645200000.0,49707.2,49718.4,49621.4,49677.8,346.47506
1630646100000.0,49677.8,49677.8,49476.6,49541.9,525.2265
1630647000000.0,49542.0,49610.0,49368.2,49386.1,664.4347
1630647900000.0,49386.1,49524.0,49386.0,49455.1,366.32767
1630648800000.0,49455.1,49599.8,49453.1,49509.8,280.4026
1630649700000.0,49509.8,49524.1,49420.0,49424.7,294.2498
1630650600000.0,49424.7,49522.6,49403.5,49407.7,316.97636
1630651500000.0,49407.7,49447.9,49311.1,49394.9,336.70097
1630652400000.0,49396.3,49463.3,49278.6,49319.1,297.633
1630653300000.0,49319.1,49410.0,49300.0,49364.4,356.7323
1630654200000.0,49364.4,49595.4,49315.6,49467.4,369.2149
1630655100000.0,49467.4,49475.4,49215.8,49305.1,423.5833
1630656000000.0,49305.1,49486.2,49255.6,49451.5,298.1329
1630656900000.0,49451.5,49495.5,49296.9,49335.7,327.83717
1630657800000.0,49335.7,49498.8,49311.3,49459.0,252.77673000000001
1630658700000.0,49459.0,50047.5,49450.9,49986.9,1336.97232
1630659600000.0,49986.9,50049.3,49814.6,49973.1,799.1158
1630660500000.0,49973.1,50136.8,49923.0,50059.2,916.533
1630661400000.0,50059.2,50147.8,49794.6,49920.0,869.7703
1630662300000.0,49920.0,50109.0,49882.8,50100.0,702.154
1630663200000.0,50100.0,50154.7,49916.7,50001.1,621.4509
1630664100000.0,50001.1,50167.5,49942.3,50070.2,427.40930000000003
1630665000000.0,50070.2,50485.0,50030.0,50352.4,2026.9864000000002
1630665900000.0,50352.4,50367.0,49600.0,49856.7,1914.7833
1630666800000.0,49853.2,49938.6,49515.5,49702.6,1076.0814
1630667700000.0,49702.6,49872.6,49643.7,49771.9,503.5752
1630668600000.0,49771.9,50032.4,49748.1,49966.2,582.3077
1630669500000.0,49966.2,50242.3,49932.5,50168.5,891.6911
1630670400000.0,50168.6,50350.2,50148.9,50330.9,933.811
1630671300000.0,50330.9,50342.7,49888.2,50083.2,1181.6546
1630672200000.0,50083.2,50877.8,50076.5,50700.8,3317.5853
1630673100000.0,50700.8,50862.9,50625.0,50645.8,1137.2441000000001
1630674000000.0,50645.8,50888.0,50645.8,50846.0,922.9861999999999
1630674900000.0,50846.0,50940.9,50730.6,50753.2,1075.9464
1630675800000.0,50753.2,50813.9,50638.4,50673.5,567.7031
1630676700000.0,50673.5,50779.3,50547.6,50713.2,574.2749
1630677600000.0,50713.2,50830.0,50447.6,50729.4,897.1005
1630678500000.0,50729.4,50934.3,50707.7,50909.4,787.5044
1630679400000.0,50909.4,51000.0,50205.0,50605.1,2120.7107
1630680300000.0,50605.1,50723.8,50405.0,50691.7,872.0714
1630681200000.0,50691.7,50833.5,50619.0,50825.1,746.9688
1630682100000.0,50825.1015625,50825.1015625,50723.30078125,50758.0,635.1134033203125
1630683000000.0,50758.0,50790.30078125,50550.0,50590.30078125,512.9453735351562
1630683900000.0,50593.80078125,50639.80078125,50540.0,50550.3984375,494.14801025390625
1630684800000.0,50550.3984375,50672.19921875,50462.0,50548.6015625,642.6638793945312
1630685700000.0,50548.6,50627.5,50469.4,50601.0,424.6596
1630686600000.0,50601.0,50720.0,50578.5,50625.5,330.8281
1630687500000.0,50625.5,50626.9,50461.0,50483.8,332.1474
1630688400000.0,50483.8,50570.0,50471.9,50541.0,411.522
1630689300000.0,50541.0,50595.0,50504.0,50550.0,405.0298
1630690200000.0,50550.0,50571.3,50484.2,50535.0,401.7672
1630691100000.0,50535.0,50535.1,50312.0,50396.6,790.7244000000001
1630692000000.0,50396.6,50520.2,50210.7,50357.8,825.7754
1630692900000.0,50363.7,50472.7,50330.4,50344.8,322.8424
1630693800000.0,50344.8,50403.2,50301.0,50387.7,264.91610000000003
1630694700000.0,50387.7,50567.3,50242.8,50458.8,318.68539
1630695600000.0,50458.8,50458.8,50290.0,50311.0,242.39709
1630696500000.0,50311.0,50455.9,50264.8,50432.7,212.60908
1630697400000.0,50432.7,50481.0,50383.6,50423.0,234.71683
1630698300000.0,50423.9,50541.7,50370.1,50528.5,229.42609000000002
1630699200000.0,50528.5,50534.3,50373.9,50411.9,221.18632
1630700100000.0,50411.9,50417.0,50028.0,50104.8,628.8196
1630701000000.0,50104.8,50196.3,50081.6,50089.7,260.08571
1630701900000.0,50089.7,50204.2,50061.7,50132.7,200.94126
1630702800000.0,50131.4,50249.7,50130.3,50158.7,254.37695
1630703700000.0,50158.7,50215.2,50072.1,50100.0,217.64090000000002
1630704600000.0,50100.0,50184.9,50032.3,50123.6,247.79856
1630705500000.0,50123.6,50248.2,50042.2,50239.9,314.12836
1630706400000.0,50239.9,50248.2,49738.6,49738.6,738.20397
1630707300000.0,49738.6,49926.3,49600.0,49800.0,609.03213
1630708200000.0,49800.0,49920.2,49663.5,49680.9,266.31192
1630709100000.0,49680.9,49805.0,49620.0,49693.8,479.00145
1630710000000.0,49693.8,49769.2,49600.0,49605.0,506.49896
1630710900000.0,49604.9,49806.9,49570.0,49721.0,526.3588
1630711800000.0,49721.0,49795.4,49666.8,49791.4,177.30558
1630712700000.0,49791.4,50041.6,49791.4,49999.1,656.0763
1630713600000.0,49998.0,50015.0,49683.8,49771.3,656.1214
1630714500000.0,49771.3,50142.8,49771.3,50038.2,633.5493
1630715400000.0,50038.2,50075.0,49908.8,49919.1,348.45224
1630716300000.0,49919.1015625,49977.19921875,49878.19921875,49918.5,421.7843933105469
1630717200000.0,49918.5,49918.5,49754.1,49759.0,437.0437
1630718100000.0,49759.0,49829.3,49628.0,49645.0,346.0322
1630719000000.0,49645.0,49797.7,49575.8,49791.8,395.09582
1630719900000.0,49791.8,49813.4,49680.0,49688.7,413.4548
1630720800000.0,49688.7,49787.9,49600.0,49763.4,413.1995
1630721700000.0,49763.3984375,49914.30078125,49758.5,49903.6015625,449.2903137207031
1630722600000.0,49903.6015625,49949.1015625,49815.30078125,49915.0,290.6317138671875
1630723500000.0,49915.0,50127.19921875,49908.3984375,50126.30078125,377.53948974609375
1630724400000.0,50126.30078125,50126.30078125,50030.69921875,50090.8984375,399.4678039550781
1630725300000.0,50090.8984375,50150.30078125,50016.30078125,50054.8984375,435.1336975097656
1630726200000.0,50054.8984375,50350.5,50016.19921875,50320.0,531.3428955078125
1630727100000.0,50320.0,50346.80078125,50233.80078125,50277.3984375,347.00982666015625
1630728000000.0,50282.19921875,50346.5,50201.0,50306.0,263.34619140625
1630728900000.0,50306.0,50444.6015625,50306.0,50341.0,347.98419189453125
1630729800000.0,50341.0,50463.1015625,50307.0,50408.1015625,288.72467041015625
1630730700000.0,50410.5,50413.1015625,50302.8984375,50330.0,203.97364807128906
1630731600000.0,50330.0,50330.0,50157.30078125,50166.19921875,407.6922912597656
1630732500000.0,50166.19921875,50300.0,50156.6015625,50220.0,261.996337890625
1630733400000.0,50220.0,50366.3984375,50220.0,50293.69921875,267.6457824707031
1630734300000.0,50293.69921875,50305.19921875,50220.0,50282.80078125,198.6964111328125
1630735200000.0,50282.80078125,50338.8984375,50185.0,50320.0,229.19972229003906
1630736100000.0,50320.0,50349.0,50228.69921875,50228.8984375,226.83099365234375
1630737000000.0,50228.8984375,50253.6015625,50180.0,50235.0,179.64059448242188
1630737900000.0,50235.0,50335.6015625,50228.69921875,50323.0,185.07154846191406
1630738800000.0,50323.0,50447.30078125,50237.1015625,50255.80078125,245.077392578125
1630739700000.0,50255.80078125,50292.0,50109.0,50251.5,297.043212890625
1630740600000.0,50251.5,50251.5,50150.0,50153.5,171.6497039794922
1630741500000.0,50153.5,50234.5,50146.5,50187.30078125,258.5722351074219
1630742400000.0,50187.30078125,50195.30078125,49899.19921875,49990.30078125,836.39208984375
1630743300000.0,49990.30078125,50159.8984375,49974.0,50092.6015625,322.93072509765625
1630744200000.0,50092.6015625,50220.0,50085.1015625,50200.0,270.427490234375
1630745100000.0,50200.0,50200.0,50090.5,50092.30078125,185.25848388671875
1630746000000.0,50092.30078125,50336.69921875,50026.80078125,50288.3984375,443.4473876953125
1630746900000.0,50288.3984375,50348.8984375,50249.19921875,50260.5,368.85888671875
1630747800000.0,50260.5,50380.30078125,50245.1015625,50364.0,313.1016540527344
1630748700000.0,50364.0,50447.6,50341.1,50417.8,350.72396
1630749600000.0,50417.8,50535.7,50324.9,50324.9,580.2082
1630750500000.0,50324.9,50424.2,50260.0,50308.3,348.21517
1630751400000.0,50308.3,50350.0,50221.9,50240.0,273.2391
1630752300000.0,50240.0,50240.0,49776.2,49789.6,1062.9083
1630753200000.0,49789.6,49912.1,49690.0,49858.9,652.0947
1630754100000.0,49858.9,50075.6,49854.7,49905.4,442.0429
1630755000000.0,49905.1,49950.9,49772.5,49807.0,368.70011999999997
1630755900000.0,49807.0,49950.0,49800.0,49902.9,223.65752
1630756800000.0,49902.9,50063.5,49889.4,49936.7,333.76460000000003
1630757700000.0,49936.7,50146.4,49913.4,50131.9,301.22674
1630758600000.0,50132.0,50297.9,50111.0,50241.4,488.98179999999996
1630759500000.0,50241.4,50317.1,50186.1,50234.1,334.9509
1630760400000.0,50234.1,50287.0,50201.8,50218.0,283.9941
1630761300000.0,50218.0,50270.0,50131.6,50141.0,301.55039999999997
1630762200000.0,50141.0,50219.7,50057.3,50212.2,308.81388
1630763100000.0,50212.2,50265.0,50186.8,50186.8,268.75134
1630764000000.0,50186.8,50200.8,49903.0,49950.0,504.0353
1630764900000.0,49950.0,49973.3,49828.0,49900.0,475.7855
1630765800000.0,49900.0,50047.0,49880.0,49957.0,267.02682
1630766700000.0,49957.0,50066.9,49951.6,49971.6,331.46568
1630767600000.0,49971.6,50131.5,49900.0,49940.0,442.0897
1630768500000.0,49940.0,50059.3,49901.6,49974.9,328.89192
1630769400000.0,49974.9,50007.6,49750.0,49850.0,407.38011
1630770300000.0,49850.0,49925.3,49793.1,49873.5,236.17078
1630771200000.0,49873.5,49999.0,49710.2,49947.2,642.8098
1630772100000.0,49947.2,50043.5,49904.0,49940.4,303.55007
1630773000000.0,49940.4,49977.3,49819.1,49847.8,190.70492
1630773900000.0,49846.7,49925.0,49777.0,49814.5,323.16112
1630774800000.0,49814.5,49845.5,49624.0,49684.6,640.1725
1630775700000.0,49684.6,49710.0,49370.0,49571.3,1430.8366
1630776600000.0,49572.9,49731.6,49516.6,49672.2,359.2663
1630777500000.0,49672.2,49966.7,49619.0,49954.8,426.04789
1630778400000.0,49954.8,50025.0,49892.8,49916.4,398.85284
1630779300000.0,49916.4,49980.0,49844.3,49898.9,412.8626
1630780200000.0,49898.9,49979.2,49871.4,49920.2,323.2966
1630781100000.0,49920.2,49970.0,49844.8,49879.0,315.70963
1630782000000.0,49879.0,49906.7,49650.0,49661.0,375.23888
1630782900000.0,49661.0,49865.69921875,49624.1015625,49772.8984375,395.41595458984375
1630783800000.0,49772.8984375,49900.0,49742.6015625,49885.3984375,220.42828369140625
1630784700000.0,49885.4,49988.7,49793.1,49974.8,342.51267
1630785600000.0,49974.8,50230.2,49952.8,50133.5,688.1795
1630786500000.0,50133.5,50159.8,50020.0,50055.3,214.00283
1630787400000.0,50055.3,50150.0,50032.4,50132.2,193.7813
1630788300000.0,50132.2,50199.1,50124.9,50156.7,205.22579
1630789200000.0,50156.7,50200.0,50068.3,50072.0,172.30048
1630790100000.0,50072.0,50200.0,50072.0,50164.1,193.09141
1630791000000.0,50164.1,50170.1,50116.3,50157.4,117.61889
1630791900000.0,50157.4,50232.3,50145.3,50210.2,196.24046
1630792800000.0,50210.2,50262.9,50097.2,50216.4,211.2737
1630793700000.0,50216.4,50240.5,50084.9,50179.7,143.72425
1630794600000.0,50179.69921875,50182.80078125,49842.69921875,50000.0,302.8967590332031
1630795500000.0,50000.0,50020.19921875,49823.1015625,49867.19921875,251.50856018066406
1630796400000.0,49867.19921875,49904.3984375,49778.80078125,49825.5,284.1571350097656
1630797300000.0,49826.30078125,49880.6015625,49724.19921875,49853.8984375,314.5716857910156
1630798200000.0,49853.8984375,49956.69921875,49821.6015625,49888.8984375,230.7142791748047
1630799100000.0,49890.69921875,50031.1015625,49853.19921875,49915.6015625,259.12579345703125
1630800000000.0,49917.5,49960.0,49813.30078125,49833.5,551.6494140625
1630800900000.0,49833.5,50144.69921875,49777.0,50107.1015625,487.2719421386719
1630801800000.0,50107.1015625,50200.0,50040.0,50198.6015625,330.67279052734375
1630802700000.0,50198.6015625,50240.0,50111.0,50165.0,368.6156005859375
1630803600000.0,50165.0,50193.3984375,50038.0,50044.8984375,237.73049926757812
1630804500000.0,50044.8984375,50095.19921875,49958.5,50046.0,260.027099609375
