T,o,h,l,c,v
1624827600000,32627.0,32870.0,32357.1,32863.2,2381.3584
1624831200000,32860.7,34599.0,32805.0,34406.4,11638.6705
1624834800000,34406.4,34749.0,34189.3,34700.3,4754.0686
1624838400000,34702.5,34972.30078125,34430.0,34554.80078125,5014.88525390625
1624842000000,34554.8,34694.5,34256.0,34266.1,2864.9202
1624845600000,34266.4,34651.0,34254.8,34402.7,2171.2223
1624849200000,34402.7,34542.9,34314.5,34398.4,1999.22167
1624852800000,34395.0,34548.2,34275.9,34353.1,1938.49725
1624856400000,34356.0,34570.0,34350.0,34514.6015625,2129.528564453125
1624860000000,34514.6015625,34824.0,34401.5,34520.30078125,2820.162841796875
1624863600000,34520.30078125,35297.69921875,34466.8984375,35028.69921875,7504.91845703125
1624867200000,35028.7,35172.2,34726.0,34885.1,4542.934
1624870800000,34885.1,34930.3,34300.0,34383.5,5214.2511
1624874400000,34383.5,34488.0,33960.0,34187.3,5823.1911
1624878000000,34187.3,34288.9,33970.3,34107.2,2841.8538
1624881600000,34107.2,34500.0,33862.7,34425.1,5362.0325
1624885200000,34425.1,34585.0,34160.0,34287.30078125,3724.3878999999997
1624888800000,34287.4,34540.0,34216.6,34344.8984375,2637.4669
1624892400000,34344.8984375,35000.0,34295.80078125,34970.0,4944.9189453125
1624896000000,34970.0,35030.8984375,34522.30078125,34641.6015625,4217.0087890625
1624899600000,34641.6,34675.0,34045.0,34194.0,3560.867
1624903200000,34194.0,34306.0,33931.0,34168.2,2579.2518999999998
1624906800000,34168.2,34594.3,34108.6,34441.8,2834.23394
1624910400000,34441.8,34798.0,34277.0,34665.9,2125.70548
1624914000000,34665.9,34819.0,34538.0,34644.9,1641.38134
1624917600000,34644.9,34644.9,34200.0,34422.0,2182.37381
1624921200000,34422.0,34500.0,34112.0,34494.9,1547.0529
1624924800000,34494.9,35169.6,34376.5,34902.7,4452.4263
1624928400000,34905.1,35004.6,34522.0,34629.0,2372.7268
1624932000000,34629.0,34847.3,34250.4,34312.6,2369.43422
1624935600000,34312.6,34639.8,34225.4,34577.2,1465.74837
1624939200000,34577.1,34967.7,34534.0,34861.0,2405.86363
1624942800000,34861.0,35000.0,34549.6,34719.8,1957.95973
1624946400000,34717.19921875,35400.0,34575.6015625,35332.6015625,4674.3828125
1624950000000,35332.5,35448.0,34767.1,34849.3,4864.1721
1624953600000,34849.19921875,35244.30078125,34730.0,35052.8984375,3859.370849609375
1624957200000,35052.9,35356.3,34850.0,35226.3,3773.8656
1624960800000,35226.3,35768.9,35041.9,35632.6,5711.8616999999995
1624964400000,35632.6015625,35748.5,35483.69921875,35555.6015625,4772.53271484375
1624968000000,35555.6,35999.9,35343.1,35822.3,9051.5311
1624971600000,35822.30078125,36400.0,35724.69921875,36301.80078125,8122.16455078125
1624975200000,36301.8,36428.0,36082.4,36240.0,3678.314
1624978800000,36243.8,36366.2,35925.0,36249.0,3909.5642000000003
1624982400000,36249.0,36500.0,36050.0,36341.9,4225.7658
1624986000000,36341.9,36600.0,36140.0,36370.2,4479.20771
1624989600000,36370.2,36395.0,36116.8,36280.8,2415.1422900000002
1624993200000,36280.80078125,36400.0,36205.0,36382.3984375,1488.3519287109375
1624996800000,36382.4,36488.7,36099.8,36156.0,3020.20248
1625000400000,36156.0,36323.8,36106.5,36240.0,1982.91091
1625004000000,36240.0,36269.0,35700.0,35925.0,3910.9674
1625007600000,35925.0,36117.0,35828.0,35911.7,1824.33612
1625011200000,35911.69921875,36100.0,35636.80078125,35878.3984375,2450.80517578125
1625014800000,35878.4,35950.0,35730.0,35846.7,1288.55287
1625018400000,35846.7,35916.3,35700.0,35800.0,1207.08176
1625022000000,35800.0,35800.0,34936.0,35120.0,5688.64990234375
1625025600000,35120.0,35291.0,34679.7,34755.2,4946.346
1625029200000,34755.4,34954.7,34666.0,34779.4,3616.4037
1625032800000,34779.3984375,35147.69921875,34727.8984375,35009.6015625,3132.3564453125
1625036400000,35014.0,35288.8984375,34881.8984375,35250.5,2700.56201171875
1625040000000,35250.5,35333.3,34522.2,34591.3,3988.82328
1625043600000,34591.3,34749.8,34401.0,34632.8,3988.2549
1625047200000,34633.3,34885.8,34510.0,34740.0,3015.72426
1625050800000,34740.0,34996.0,34559.0,34850.0,2898.72607421875
1625054400000,34850.0,35010.8,34566.7,34638.2,3432.0394
1625058000000,34638.4,34750.0,34459.4,34734.6,2332.1044
1625061600000,34734.4,34824.3,34500.0,34598.8,2628.0709
1625065200000,34598.8,34640.0,34083.9,34193.4,5538.0935
1625068800000,34193.3984375,34368.80078125,34017.6015625,34117.1015625,3389.530517578125
1625072400000,34117.1,34799.4,34110.0,34707.3,3195.1468
1625076000000,34707.3,34899.0,34552.0,34822.0,2841.3522
1625079600000,34822.0,34845.0,34660.9,34743.6,2702.0331
1625083200000,34743.6,35088.8,34391.4,34580.4,3995.8815
1625086800000,34580.4,35018.8,34580.0,34806.2,2886.2965
1625090400000,34806.19921875,34930.6015625,34624.6015625,34892.3984375,1555.83984375
1625094000000,34893.1,35194.0,34890.6,35045.0,3733.5224
1625097600000,35045.0,35057.6,34713.4,34727.8,2446.39411
1625101200000,34727.8,35034.5,34716.1,34936.4,1416.54926
1625104800000,34936.3984375,34966.5,34223.19921875,34299.6015625,3787.823486328125
1625108400000,34299.6015625,34403.6015625,34120.0,34120.0,1797.404296875
1625112000000,34120.0,34338.0,34061.2,34330.3,1935.26658
1625115600000,34330.30078125,34408.0,34170.5,34325.69921875,1379.8336181640625
1625119200000,34325.69921875,34467.1015625,33412.5,33511.19921875,5946.2978515625
1625122800000,33507.2,33664.4,33312.5,33348.3,5990.2856
1625126400000,33350.0,33545.0,33186.0,33475.7,3548.1552
1625130000000,33475.69921875,33536.19921875,33112.1015625,33275.0,2919.505859375
1625133600000,33275.0,33389.0,33001.0,33183.1015625,3254.794189453125
1625137200000,33183.1,33749.0,33164.5,33717.5,3648.167
1625140800000,33717.5,33917.9,33330.0,33655.2,3748.71256
1625144400000,33655.30078125,33797.69921875,33380.5,33401.3984375,2293.373291015625
1625148000000,33399.1015625,33610.0,33055.0,33206.5,4396.62744140625
1625151600000,33206.5,33680.69921875,33160.0,33432.5,2841.457275390625
1625155200000,33432.5,33546.3,33134.1,33151.6,3742.52771
1625158800000,33151.6,33560.0,33100.6,33490.0,2348.30684
1625162400000,33490.0,33654.5,33224.0,33325.5,2046.11069
1625166000000,33325.5,33368.4,32711.0,33091.5,4662.5326000000005
1625169600000,33091.5,33468.0,33091.5,33412.80078125,2068.28759765625
1625173200000,33410.1015625,33619.6015625,33228.3984375,33503.30078125,2366.33447265625
1625176800000,33503.3,33648.1,33440.5,33546.6,1183.61393
1625180400000,33546.6,33649.0,33280.0,33504.7,1939.89996
1625184000000,33502.3,33977.0,33407.0,33774.7,2924.36742
1625187600000,33774.7,33816.5,33230.0,33264.0,2123.92723
1625191200000,33264.0,33344.0,33133.0,33265.6,2020.15212
1625194800000,33262.1,33262.1,32767.7,32907.2,2725.2786300000002
1625198400000,32907.2,33187.2,32850.0,33149.1,1990.1997
1625202000000,33149.1,33218.9,32700.0,32855.2,1992.03272
1625205600000,32855.2,32999.0,32699.0,32957.5,2084.9483
1625209200000,32957.5,33500.4,32882.8,33358.3,3104.27898
1625212800000,33358.30078125,33620.0,33233.1015625,33372.80078125,2811.67431640625
1625216400000,33372.8,33396.5,32864.3,32979.0,2776.0842
1625220000000,32979.0,33092.69921875,32770.0,32997.8984375,2689.565185546875
1625223600000,32997.9,33250.0,32832.0,33023.0,2360.2363
1625227200000,33023.3,33345.4,32872.0,33238.2,3026.6841
1625230800000,33238.19921875,33568.0,33101.0,33480.0,3963.569091796875
1625234400000,33480.0,33724.3,33288.6,33667.4,3475.0391
1625238000000,33667.4,33713.0,33372.1,33704.9,2447.1267
1625241600000,33704.9,33795.2,33420.0,33597.1,2391.3041
1625245200000,33597.1,33677.9,33360.0,33460.9,1574.71317
1625248800000,33460.8,33476.7,33232.5,33290.0,1438.14222
1625252400000,33288.8,33348.2,33109.8,33327.7,1625.5862
1625256000000,33327.69921875,33331.6015625,33041.69921875,33133.19921875,1240.9296875
1625259600000,33133.19921875,33502.8984375,33088.3984375,33452.19921875,1498.2283935546875
1625263200000,33452.2,33730.4,33401.2,33703.0,1560.86278
1625266800000,33703.0,33898.9,33630.1,33786.6,2327.2546
1625270400000,33786.5,33914.6,33440.6,33526.8,1762.35105
1625274000000,33526.8,33760.0,33500.0,33674.5,1256.69528
1625277600000,33673.6,33685.0,33472.8,33526.1,1072.28389
1625281200000,33526.1015625,33570.80078125,33316.69921875,33524.5,1382.0233154296875
1625284800000,33524.5,33691.6,33444.3,33665.5,1028.76834
1625288400000,33665.5,33800.0,33583.0,33708.0,1490.9468
1625292000000,33708.0,33846.2,33642.1,33682.2,1257.90895
1625295600000,33682.2,34663.5,33590.0,34499.5,5336.7551300000005
1625299200000,34499.5,34651.2,34406.0,34515.3,3222.8091
1625302800000,34515.3,34780.0,34472.7,34633.6,3228.8657
1625306400000,34633.6,34707.6,34523.9,34603.4,1576.4552
1625310000000,34603.4,34629.3,34435.5,34608.0,1694.73234
1625313600000,34608.0,34816.5,34482.30078125,34544.0,1902.1031494140625
1625317200000,34544.0,34710.0,34470.0,34706.3,1452.08616
1625320800000,34706.3,34760.0,34593.3,34688.0,1429.61723
1625324400000,34688.0,34732.5,34515.5,34608.5,1161.85334
1625328000000,34608.5,34658.2,34485.5,34533.8,1585.80833
1625331600000,34532.1,34945.6,34525.0,34764.7,1998.14428
1625335200000,34764.0,34789.0,34603.5,34645.8,1011.0634
1625338800000,34645.8,34788.0,34570.4,34746.0,1004.17285
1625342400000,34746.0,34843.2,34560.9,34726.3,1198.1228800000001
1625346000000,34726.3,34914.8,34533.0,34544.9,1848.32647
1625349600000,34544.9,34650.0,34250.5,34579.4,2828.4073200000003
1625353200000,34579.4,34715.9,34335.4,34669.1,1314.28125
1625356800000,34669.1,34771.6,34495.1,34500.0,1352.38344
1625360400000,34500.0,34587.2,34357.2,34447.9,1409.32577
1625364000000,34447.9,34650.0,34400.3,34599.0,872.68892
1625367600000,34597.7,34770.0,34562.3,34641.6,919.75186
1625371200000,34641.6015625,34840.69921875,34621.3984375,34777.0,1259.20068359375
1625374800000,34777.0,35315.4,34685.8,35205.9,3144.68388
1625378400000,35205.9,35457.8,35054.1,35413.4,2992.0058
1625382000000,35416.2,35727.0,35346.4,35600.6,5548.476
1625385600000,35603.0,35687.19921875,35400.0,35538.0,2685.346923828125
1625389200000,35538.0,35561.6015625,35364.19921875,35485.19921875,1610.5828857421875
1625392800000,35485.2,35620.0,35405.9,35578.9,1274.9496
1625396400000,35578.9,35605.2,35459.6,35512.3,1053.14716
1625400000000,35512.3,35562.2,35230.8,35248.1,1799.82976
1625403600000,35248.1,35424.7,35244.9,35359.1,1594.14403
1625407200000,35359.1,35500.0,35301.0,35449.8,1052.88169
1625410800000,35449.8,35572.7,35391.1,35513.3,1216.38023
1625414400000,35513.3,35687.5,35440.0,35467.7,2091.81075
1625418000000,35467.69921875,35589.19921875,35385.0,35558.3984375,1322.8680419921875
1625421600000,35558.4,35564.7,35385.0,35510.4,1055.03497
1625425200000,35510.4,35607.8,35484.0,35575.0,916.06088
1625428800000,35575.0,35575.0,35445.0,35550.4,873.16259
1625432400000,35550.3984375,35967.80078125,35488.3984375,35899.19921875,2599.6376953125
1625436000000,35903.8,35907.1,35325.3,35364.5,2407.2948
1625439600000,35364.5,35496.69921875,35135.0,35286.5,2651.8251953125
1625443200000,35288.1,35293.8,34752.5,34841.1,4012.2855
1625446800000,34841.6,34925.1,34445.3,34558.1,3007.05751
1625450400000,34558.1,34651.1,34315.2,34440.0,2536.77838
1625454000000,34440.0,34538.1015625,34180.19921875,34350.8984375,2440.50048828125
1625457600000,34351.3,34415.6,34000.0,34200.1,3963.98541
1625461200000,34200.19921875,34383.30078125,34066.5,34347.19921875,1982.4892578125
1625464800000,34347.2,34409.9,34214.6,34312.0,2159.3967000000002
1625468400000,34312.0,34312.0,34055.7,34256.2,2028.97883
1625472000000,34257.4,34311.0,34108.6,34262.0,1481.57073
1625475600000,34262.0,34438.2,34226.8,34317.5,1505.69157
1625479200000,34316.69921875,34559.0,34285.0,34477.19921875,2204.396240234375
1625482800000,34477.2,34496.2,33300.0,33380.0,8355.6409
1625486400000,33380.0,33610.0,33301.2,33468.1,3393.3409
1625490000000,33468.1,33747.7,33440.0,33607.9,3057.03969
1625493600000,33607.9,33720.0,33540.7,33690.0,1981.39448
1625497200000,33690.0,33777.0,33470.0,33585.8984375,1571.119140625
1625500800000,33585.9,33747.4,33541.3,33646.3,1407.74631
1625504400000,33646.3,33733.8,33125.6,33697.1,3446.00951
1625508000000,33695.8,34204.3,33695.8,33982.0,4593.01162
1625511600000,33982.0,34274.3,33982.0,34118.0,2057.82114
1625515200000,34118.0,34199.9,33724.9,33842.2,2604.7537
1625518800000,33842.19921875,34210.0,33840.8984375,34151.80078125,1488.4332275390625
1625522400000,34149.0,34199.0,33950.8,33960.5,1327.85194
1625526000000,33964.3,34116.5,33670.0,33690.1,1516.57269
1625529600000,33690.2,34169.1,33634.8,34042.9,2141.80978
1625533200000,34042.9,34073.9,33761.4,33768.9,1338.98621
1625536800000,33768.8984375,33926.69921875,33700.3984375,33919.80078125,1182.6524658203125
1625540400000,33919.8,33970.0,33831.6,33920.7,966.5058
1625544000000,33920.7,34811.2,33908.1,34654.1,5835.8498
1625547600000,34654.8,34933.0,34620.0,34793.4,2508.0860000000002
1625551200000,34793.4,34821.6,34637.9,34676.0,1505.88071
1625554800000,34675.9,34959.7,34675.9,34874.8,2015.35977
1625558400000,34874.8,35118.9,34714.9,34985.8,2807.04223
1625562000000,34985.8,35012.7,34030.0,34204.6,5674.4034
1625565600000,34204.6,34217.8,33773.5,33916.6,3628.6895
1625569200000,33916.6,34282.9,33730.0,34067.3,3166.1957
1625572800000,34067.30078125,34448.0,33800.0,34387.6015625,4587.08203125
1625576400000,34391.0,34516.4,33931.0,34147.3,3059.5877
1625580000000,34147.3,34250.0,33966.7,34139.5,1821.54357
1625583600000,34139.5,34200.0,33880.7,34042.4,2234.18876
1625587200000,34042.4,34148.1,33755.0,34063.6,2177.01877
1625590800000,34060.9,34060.9,33532.0,33950.0,2875.14769
1625594400000,33950.0,34110.8,33802.0,33841.4,1688.85946
1625598000000,33844.9,34190.0,33758.8,34020.0,1549.81187
1625601600000,34020.0,34103.9,33840.0,33953.8,1067.97104
1625605200000,33953.8,33972.8,33628.8,33763.1,1620.12314
1625608800000,33763.1,34155.0,33683.2,34013.9,1297.9654
1625612400000,34013.9,34323.8,33959.6,34220.0,1459.83462
1625616000000,34220.0,34400.0,33941.0,34162.4,1894.4623
1625619600000,34162.4,34271.4,33970.6,34233.2,3794.7544199999998
1625623200000,34233.2,34296.0,33995.3,34277.6,2625.50984
1625626800000,34277.80078125,34530.0,34150.0,34446.5,2786.55517578125
1625630400000,34445.6015625,34800.0,34373.0,34704.3984375,2705.9951171875
1625634000000,34704.4,34889.9,34580.0,34809.7,2748.5062
1625637600000,34809.69921875,34890.0,34641.0,34724.8984375,2793.460205078125
1625641200000,34724.8984375,34919.30078125,34474.69921875,34710.3984375,2881.070556640625
1625644800000,34710.4,34950.0,34670.1,34790.0,2009.6223
1625648400000,34790.0,34858.0,34639.19921875,34691.8984375,1700.1114501953125
1625652000000,34691.9,34734.4,34457.1,34614.6,2011.6793
1625655600000,34614.6,34989.0,34559.3,34828.0,2504.02383
1625659200000,34828.0,35059.1015625,34714.19921875,34853.80078125,3401.7998046875
1625662800000,34853.8,34881.6,34635.4,34813.2,1906.71388
1625666400000,34813.2,34875.0,34532.5,34616.6,2215.0525000000002
1625670000000,34616.6,34696.6,34477.1,34528.6,2098.34137
1625673600000,34528.6,34630.0,34412.4,34571.4,1574.33615
1625677200000,34571.4,34689.3,34470.0,34635.0,1243.16978
1625680800000,34635.0,34784.0,34556.30078125,34681.3984375,1699.0826416015625
1625684400000,34681.4,34748.4,34545.3,34628.7,1289.5232
1625688000000,34628.7,34628.7,34490.0,34535.4,878.92752
1625691600000,34535.3984375,34538.6015625,34112.5,34239.8984375,2294.88623046875
1625695200000,34241.2,34292.4,34059.7,34165.0,1541.79518
1625698800000,34165.0,34165.0,33777.8,33862.1,3208.1405
1625702400000,33862.1,33929.6,33103.7,33210.4,6944.3223
1625706000000,33210.5,33452.0,33185.0,33300.5,3002.0279
1625709600000,33300.5,33414.80078125,33275.8984375,33379.8984375,1520.9156494140625
1625713200000,33379.9,33435.0,33066.0,33305.7,2673.5655
1625716800000,33305.7,33375.2,33151.2,33300.8,1874.91932
1625720400000,33300.8,33350.0,32850.0,32884.6,2998.7014
1625724000000,32881.0,33512.5,32857.1,33096.7,3536.8568
1625727600000,33096.8,33260.8,32242.1,32487.6,7911.8537
1625731200000,32487.599609375,32618.30078125,32231.900390625,32570.5,4128.84375
1625734800000,32570.5,32700.0,32425.2,32570.1,2719.2997
1625738400000,32570.1,32748.9,32447.3,32486.4,2354.4491000000003
1625742000000,32486.4,32744.9,32077.0,32696.4,5820.07868
1625745600000,32696.4,32988.9,32484.6,32604.7,3098.76529
1625749200000,32604.7,32662.7,32350.0,32505.9,2397.6297
1625752800000,32505.9,32800.0,32478.0,32772.5,2494.8097
1625756400000,32772.5,32930.0,32703.3,32900.0,2522.75039
1625760000000,32900.1015625,32958.0,32646.099609375,32901.8984375,2138.343017578125
1625763600000,32901.9,33038.9,32783.5,32863.8,1982.16737
1625767200000,32863.8,32943.2,32749.2,32840.9,1094.48132
1625770800000,32840.8984375,33177.1015625,32641.400390625,33003.5,2478.82763671875
1625774400000,33002.3984375,33067.1015625,32753.30078125,32800.30078125,1405.1248779296875
1625778000000,32800.30078125,32947.6015625,32682.0,32700.0,1536.3192138671875
1625781600000,32700.0,32826.0,32508.0,32557.4,2212.17181
1625785200000,32557.4,32899.8,32550.9,32875.7,1289.25084
1625788800000,32875.7,32882.4,32375.0,32392.5,2443.1854
1625792400000,32392.5,32733.5,32261.1,32674.7,3073.1395199999997
1625796000000,32674.69921875,33020.69921875,32600.69921875,32952.69921875,2186.0869140625
1625799600000,32952.7,33100.0,32750.1,32941.8,2450.32113
1625803200000,32941.8,33142.8,32892.8,33029.0,1420.1906
1625806800000,33029.0,33310.0,32965.0,32996.2,2359.9415
1625810400000,32997.8,33049.5,32742.0,32868.7,2497.80984
1625814000000,32869.5,32933.5,32760.3,32910.2,1393.56138
1625817600000,32902.1015625,32920.0,32598.0,32808.19921875,1796.76611328125
1625821200000,32808.2,33065.0,32782.7,32914.4,1844.79961
1625824800000,32914.4,33012.6,32810.0,32898.1,1278.25989
1625828400000,32898.1,32898.1,32667.7,32775.0,1279.15525
1625832000000,32775.0,32999.0,32635.1,32996.5,1959.31482
1625835600000,32996.5,33509.19921875,32953.0,33423.30078125,5013.06982421875
1625839200000,33423.3,33682.4,33330.8,33534.8,2843.2251
1625842800000,33534.8,33656.0,33479.2,33558.7,2082.6845
1625846400000,33558.8,33696.4,33435.0,33527.3,1690.59224
1625850000000,33527.2,33574.0,33421.7,33481.1,1224.53851
1625853600000,33481.1,33496.7,33342.6,33382.0,1043.16534
1625857200000,33382.0,33490.0,33287.0,33445.3,1009.61729
1625860800000,33445.3,33549.6,33374.8,33528.0,958.74555
1625864400000,33528.0,34053.7,33444.5,33870.6,2504.68294
1625868000000,33870.6,34100.0,33844.1,33977.2,1780.72038
1625871600000,33977.19921875,34030.5,33760.0,33815.80078125,1020.3657836914062
1625875200000,33815.80078125,34262.0,33735.80078125,34039.8984375,2149.510498046875
1625878800000,34039.9,34097.7,33765.0,33767.0,1863.99507
1625882400000,33765.4,33869.2,33631.0,33729.3,1599.93789
1625886000000,33729.3,33859.9,33700.3,33800.0,1133.38718
1625889600000,33800.0,33909.69921875,33618.80078125,33651.69921875,1345.1522216796875
1625893200000,33651.7,33738.3,33458.8,33649.0,2057.11517
1625896800000,33649.0,33865.7,33581.7,33813.3,970.78083
1625900400000,33813.3,33813.3,33610.1,33766.0,813.7724
1625904000000,33766.0,33950.0,33686.0,33762.80078125,1586.6898193359375
1625907600000,33761.7,33900.0,33711.9,33732.6,988.18059
1625911200000,33736.0,33800.0,33600.0,33624.1,1314.38733
1625914800000,33624.1,33911.8,33565.0,33793.9,1674.95727
1625918400000,33793.8984375,33943.3984375,33744.3984375,33861.0,1213.697265625
1625922000000,33858.30078125,33898.19921875,33634.19921875,33700.30078125,1331.1568603515625
1625925600000,33700.3,33850.0,33649.1,33820.0,900.71726
1625929200000,33820.0,33931.1,33790.0,33862.5,906.04927
1625932800000,33862.6,34192.0,33794.1,34018.2,2483.64938
1625936400000,34018.19921875,34021.5,33223.30078125,33397.30078125,3743.794677734375
1625940000000,33397.3,33469.0,33340.0,33466.7,843.63318
1625943600000,33466.7,33568.0,33320.4,33409.9,1159.18809
1625947200000,33411.4,33411.4,33004.8,33324.5,2104.87686
1625950800000,33324.5,33440.0,33275.0,33428.6015625,756.8126220703125
1625954400000,33428.6,33699.0,33416.8,33646.9,907.73567
1625958000000,33646.8984375,33683.1015625,33486.0,33502.8984375,912.0009765625
1625961600000,33502.8984375,33817.80078125,33456.0,33720.0,1260.24609375
1625965200000,33720.0,33783.7,33557.6,33614.5,946.17895
1625968800000,33614.5,33669.6015625,33515.0,33519.19921875,701.9306640625
1625972400000,33519.2,33574.8,33387.7,33449.0,1232.26612
1625976000000,33449.0,33550.0,33306.5,33460.7,1271.09272
1625979600000,33460.7,33636.8,33419.1,33590.5,791.39754
1625983200000,33590.5,33642.7,33420.0,33463.7,783.35889
1625986800000,33461.5,33555.6,33372.1,33508.8,808.25863
1625990400000,33508.8,33800.0,33424.8,33690.7,1425.4216999999999
1625994000000,33690.7,33870.0,33598.8,33693.4,1544.08565
1625997600000,33693.4,33839.9,33614.1,33750.8,1030.15707
1626001200000,33750.8,33850.0,33695.0,33814.8,1115.82349
1626004800000,33814.8,33880.7,33663.5,33738.0,1134.92053
1626008400000,33740.6,33930.0,33654.4,33917.6,1250.28057
1626012000000,33917.6,33992.7,33806.6,33929.8,1307.71992
1626015600000,33929.8,33994.7,33859.8,33948.7,1298.61399
1626019200000,33948.7,34123.1,33779.7,34008.2,2258.7392
1626022800000,34008.2,34039.9,33875.5,33892.8,1071.97665
1626026400000,33892.8,33999.0,33837.2,33960.0,934.09701
1626030000000,33960.0,33990.0,33841.3,33894.6,682.63713
1626033600000,33894.6,33974.0,33831.5,33843.3,735.49477
1626037200000,33843.3,34600.0,33710.9,34481.9,4187.83313
1626040800000,34490.3,34666.0,34338.5,34391.0,2614.82112
1626044400000,34391.0,34405.5,34180.6,34259.0,1185.29309
1626048000000,34259.0,34345.5,34082.7,34171.3,1766.31539
1626051600000,34171.3,34200.0,34006.9,34154.3,1089.79853
1626055200000,34153.9,34320.1,34082.1,34271.1,1120.72591
1626058800000,34271.9,34537.4,34250.0,34447.9,2417.55758
1626062400000,34447.9,34678.4,34290.0,34299.9,2014.264
1626066000000,34299.9,34341.0,34160.4,34330.3,1480.59176
1626069600000,34328.7,34455.0,34207.9,34380.0,1217.81166
1626073200000,34380.0,34510.0,34213.6,34281.7,1930.33392
1626076800000,34281.7,34488.3,34213.2,34273.6,1703.52104
1626080400000,34273.6,34334.3,34018.0,34050.1,1759.6226
1626084000000,34050.1,34053.3,33631.8,33775.2,3622.8678
1626087600000,33775.2,33783.7,33525.7,33530.0,2427.1896
1626091200000,33530.0,33636.9,33400.0,33566.2,2486.6499
1626094800000,33569.2,33614.1,33335.8,33576.9,2163.7761
1626098400000,33574.8,33585.4,33373.7,33405.5,1371.13313
1626102000000,33405.5,33507.5,33316.2,33337.5,1903.24995
1626105600000,33337.5,33441.0,33053.0,33151.3,3105.02274
1626109200000,33151.30078125,33255.1015625,33050.0,33112.1015625,2044.0604248046875
1626112800000,33112.1,33189.2,32890.4,33010.2,2417.70158
1626116400000,33010.3,33358.2,32750.0,32822.8,2955.2372
1626120000000,32822.8,32989.6,32658.3,32848.8,2794.08923
1626123600000,32848.80078125,32990.5,32816.8984375,32867.8984375,1284.5946044921875
1626127200000,32867.8984375,33098.3984375,32857.0,33038.1015625,1596.3424072265625
1626130800000,33038.1,33285.0,32973.2,33086.6,1508.94591
1626134400000,33086.9,33222.2,32831.0,33060.0,1876.96567
1626138000000,33060.0,33206.5,32942.0,33157.0,1045.9603271484375
1626141600000,33157.0,33209.30078125,33060.6015625,33076.1015625,1020.806640625
1626145200000,33076.1,33229.0,33061.9,33071.1,1003.78964
1626148800000,33071.1,33170.3,33034.5,33118.2,694.6186
1626152400000,33118.2,33150.0,32742.0,32817.4,2222.40997
1626156000000,32817.3984375,33090.30078125,32815.19921875,32966.30078125,1318.07421875
1626159600000,32966.3,33333.3,32966.3,33180.1,2260.995
1626163200000,33180.1015625,33261.19921875,33101.6015625,33223.8984375,1167.769775390625
1626166800000,33222.2,33292.7,33108.2,33273.0,1335.27128
1626170400000,33273.0,33340.0,33040.0,33093.2,1652.97445
1626174000000,33093.0,33193.8,32912.3,33042.6,1626.9121
1626177600000,33042.6,33049.0,32280.0,32352.6,5795.2874
1626181200000,32352.6,32653.7,32285.7,32571.8,3016.48888
1626184800000,32571.8,32630.0,32461.0,32569.0,1558.97257
1626188400000,32569.0,32870.0,32531.0,32790.1,2010.81791
1626192000000,32791.7,32887.9,32630.0,32817.8,1351.45784
1626195600000,32817.8,32956.3,32631.3,32773.0,1335.2959
1626199200000,32768.7,32768.7,32470.6,32480.0,1341.09641
1626202800000,32480.0,32631.2,32231.4,32309.7,2779.65152
1626206400000,32309.69921875,32559.0,32202.30078125,32507.099609375,1602.7200927734375
1626210000000,32509.2,32646.1,32400.2,32589.1,1129.8283
1626213600000,32589.099609375,32630.0,32426.900390625,32582.69921875,1017.31884765625
1626217200000,32582.7,32750.0,32522.3,32729.8,960.88134
1626220800000,32729.099609375,32807.3984375,32351.0,32421.69921875,1827.06640625
1626224400000,32421.69921875,32498.0,32251.30078125,32376.19921875,1913.13818359375
1626228000000,32374.099609375,32571.0,32342.900390625,32545.400390625,1016.2662963867188
1626231600000,32545.4,32584.0,31650.6,31830.0,4646.774
1626235200000,31830.0,32016.0,31782.0,31930.1,1714.3402
1626238800000,31932.7,31993.6,31655.8,31807.0,2234.65401
1626242400000,31807.0,31942.3,31754.5,31835.5,1632.80391
1626246000000,31829.0,32000.0,31825.6,31920.0,1452.02979
1626249600000,31920.0,31996.0,31702.9,31751.5,1637.1044
1626253200000,31751.5,32500.0,31550.0,32327.7,5200.5999
1626256800000,32330.0,32707.3,32260.8,32427.6,2759.77246
1626260400000,32427.6,32562.5,32366.3,32452.0,1396.5452
1626264000000,32451.0,32517.0,32280.0,32313.2,1475.3660399999999
1626267600000,32313.2,32900.0,32313.2,32784.0,3314.06287
1626271200000,32784.0,32959.2,32700.0,32863.1,2699.2675
1626274800000,32863.1,32939.0,32733.8,32786.0,1800.05333
1626278400000,32786.0,32902.9,32665.1,32833.9,1468.2480600000001
1626282000000,32838.3,32911.8,32775.0,32833.0,1049.67707
1626285600000,32833.0,33114.0,32671.0,32744.0,2197.27437
1626289200000,32744.0,32798.6,32564.4,32729.8,1277.37475
1626292800000,32729.8,32869.6,32708.0,32800.4,875.4916499999999
1626296400000,32800.3984375,32940.0,32800.3984375,32852.19921875,904.3121948242188
1626300000000,32852.2,33063.8,32739.3,32960.0,1238.84961
1626303600000,32960.0,32974.4,32681.0,32820.0,1046.7555
1626307200000,32820.0,33046.8984375,32651.30078125,32951.8984375,1417.22705078125
1626310800000,32952.6,33185.3,32762.5,32784.3,2033.6998
1626314400000,32784.3,32911.0,32690.6,32760.0,1375.09596
1626318000000,32760.0,32785.2,32580.1,32641.7,1322.7813
